Id;Category;Tweet
1.00E+18;;I literally want to die watching this https://t.co/OJAmCBvSpo
1.00E+18;;"RT @incrrecttonyxe1: tony: is anyone else excited that i'm joining the team?

thor: i don't care.

clint: me either.

nat: i don't even wan…"
1.00E+18;;Who cares? Do you care? I don't care!
1.00E+18;;"RT @malsawmi151: ""I am groot"" could literally mean-

🔘I'm gay
🔘I'm hungry 
🔘loki deserves better
🔘homophobes can suck my dick 
🔘I'm sleepy…"
1.00E+18;;RT @dailytxtmsg: Maybe I don't show, but I care.
1.00E+18;;RT @marianaavilal: I genuinely don’t understand people who harass actors, artists, writers, etc. online because they made something they do…
1.00E+18;;"RT @ellle_em: End white dude nerd culture.
End it now.
Burn it to the ground https://t.co/Wdm75GEZUP"
1.00E+18;;RT @iamblackbear: someone asked me how often i want to die today
1.00E+18;;RT @NotBillWalton: To me, Kevin Durant is like Kim Kardashian. I don't care how successful you are right now, I will ALWAYS remember what y…
1.00E+18;;@sunggyuwonho want to die. gonna have to make up time now
1.00E+18;;Some shit I would say... https://t.co/jWTo127Fdl
1.00E+18;;RT @QGotNoRings: Y'all would make women orgasm more if you actively asked them what they want, what's working, what's not and how you can d…
1.00E+18;;"RT @DothTheDoth: As your goth therapist, I urge you to get lost in the woods. I don't care where you go, that's between you &amp; the woods."
1.00E+18;;RT @simonfromharlow: So... 72 hours after this photo was taken last year, I deleted Twitter, Facebook and WhatsApp, threw my phones into a…
1.00E+18;;RT @atiqah98: I miss you, but I know you don't care.
1.00E+18;;RT @iamblackbear: someone asked me how often i want to die today
1.00E+18;;RT @lultrishayt: LEGGGGGIITT AF https://t.co/3tZ38gmthV
1.00E+18;;RT @ensushiastic: who keeps funding this just END IT and donate all that money to mental health organizations fjdnfndhdbdb https://t.co/cnt…
1.00E+18;;RT @rwillmer: 👇thread https://t.co/tANvMNSedB
1.00E+18;;RT @no9i3: I don't care about losing people who don't wanna be in my life anymore, I've lost people who meant the world to me and I'm doing…
1.00E+18;;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…
1.00E+18;;RT @atiqah98: I miss you, but I know you don't care.
1.00E+18;;"RT @RunCryWolf: Don’t settle for the tastes and experiences life has given you. Don’t eat chicken nuggets for every meal.

Everything delic…"
1.00E+18;;RT @MichLdogs: Dear friends apologies I will not be able to visit you everyday🙏⛪I have returned to work in the end of life (palliative) car…
1.00E+18;;@343Postums CE doesn’t work online. The shots never seem to register and it’s all too easy to end up trapped in spa… https://t.co/I4jcDeE0ck
1.00E+18;;RT @mystery0725: #SalmanKhan: This part of Race is slightly diff to the earlier 2. It is Race with HAHK. This guy is very sharp, has humor,…
1.00E+18;;"@alexesgriarte No, it's not that you're too sensitive. It's that people have become too callous to care.

I don't k… https://t.co/XD7WrBP3Vr"
1.00E+18;;"RT @aterry961: @PreetBharara And I'm tired of the privileged telling people when, where, and how to protest. 
They want to control EVERYTHI…"
1.00E+18;;"RT @houbieee: ""but i don't care, you can't control my shit, bullshit""

OHMYGOD I STILL LAUGHING SO HARD IEGHFJD https://t.co/PLpZmnlBwb"
1.00E+18;;"RT sarahedfit: I can’t thank everyone enough for all of the love &amp; attention i’ve gotten lately. I never thought my… https://t.co/PxabpNHEEf"
1.00E+18;;I don't care if I pass my exams or not I just want to #SaveShadowhunters https://t.co/Q0bw4hP1M2
1.00E+18;;RT @KaylaAndreal: @_LifeAsRoRo Stop thinking because I don’t go to church I’m a devil worshipper. I stopped because all y’all fake and when…
1.00E+18;;@kuribie if i don't see sougo pregnant in idolish7 i'd literally want to start campaigns to keep banri/bamco off be… https://t.co/jYR6sRyYOu
1.00E+18;;@Ravenclaw1991 I genuinely wish I could come cuddle up with you, eat comfort food, and watch Netflix. I’m so tired,… https://t.co/7fBuPg3qNp
1.00E+18;;"RT @soarhighbts: ""Now well i don't care. When only the thing called loneliness remained by my side, I've become completely alone."" This par…"
1.00E+18;;RT @NotBillWalton: To me, Kevin Durant is like Kim Kardashian. I don't care how successful you are right now, I will ALWAYS remember what y…
1.00E+18;;I just want to die.. my heart is in a million pieces right now...
1.00E+18;;We are all born for love. It is the principle of existence, and its only end. -Benjamin Disraeli
1.00E+18;;RT @sun2jay: Barça fan https://t.co/KZO2b1lKzR
1.00E+18;;Same with me being fat https://t.co/HYBpWpFVgq
1.00E+18;;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…
1.00E+18;;"You can't cure me
Drugs can't kill me
Love won't save me from myself"
1.00E+18;;RT @NotBillWalton: To me, Kevin Durant is like Kim Kardashian. I don't care how successful you are right now, I will ALWAYS remember what y…
1.00E+18;;RT @defyingcynthia: i don't care how sad i am, or if I'm crying my eyes out. When Kourtney gets off the car will always fucking kill me. ht…
1.00E+18;;Oh yeah, every words in this tweets is 100% relative to it literal sense. In physical world, I'm joking around with… https://t.co/YrZijIpZ0w
1.00E+18;;"roxiqt Congrats on your 1000❤️ tweet! https://t.co/G9xlgsXPYV

https://t.co/JQE7iHMi8o"
1.00E+18;;"RT @blinkunicorn: I don't care about the hair color anymore...I just want my girls back and that's enough.
#BLACKPINK #SQUAREUP #FOREVERcha…"
1.00E+18;;"RT @DothTheDoth: As your goth therapist, I urge you to get lost in the woods. I don't care where you go, that's between you &amp; the woods."
1.00E+18;;RT @iamblackbear: someone asked me how often i want to die today
1.00E+18;;I don't care what anyone thinks, I thought #SoloAStarWarsStory was GREAT. https://t.co/ucN1BfDhsF
1.00E+18;;"RT @TaintedTT_: ❤️👣It’s summer time &amp; all you little #footsluts will pay for my beautiful barefoot sandals👣❤️

$end Amazon GC to https://t.…"
1.00E+18;;RT @iamblackbear: someone asked me how often i want to die today
1.00E+18;;I have an exam tomorrow and I want to die 💀
1.00E+18;;I just... want a hug 😭 and to go to bed and sleep for the rest of eternity 😴💤...
1.00E+18;;RT @sameeyesblou: The love they share is unreal. This kind of thing happens once in a lifetime and I am so happy that I get to witness it,…
1.00E+18;;RT @marianaavilal: I genuinely don’t understand people who harass actors, artists, writers, etc. online because they made something they do…
1.00E+18;;RT @Camilla54143631: Now this ama ghels❤❤❤❤A man in a million💗 https://t.co/wQXs878w1h
1.00E+18;;@ernestkufuorjr 😂😂😂 Yup ! Yeah, I really don't want this to end at news. UGH! I'll be even more DISAPPOINTED in thi… https://t.co/M7xSRyknkm
1.00E+18;;"RT @raworwellian: uncontrollable anxiety
brought on by a unforgiving society
Just want to be left alone to play my games
Without being call…"
1.00E+18;;"RT @DavidTylerPozz: What I learnt at last night's Crouch End Labour Party meeting
1) There's no antisemitism
2)  It's all a smear
3)  I'm w…"
1.00E+18;;RT @iamblackbear: someone asked me how often i want to die today
1.00E+18;;@FairlyLip I'm not a professional psych so I can't promise I'll be helpful, but you can DM me if you want to talk t… https://t.co/K0yZVTq89U
1.00E+18;;RT @NotBillWalton: To me, Kevin Durant is like Kim Kardashian. I don't care how successful you are right now, I will ALWAYS remember what y…
1.00E+18;;RT @wafilahh: try to keep your heart pure and soft, learn to forgive. at the end of each day, let go of all negativity. you owe it to your…
1.00E+18;;RT @PradRachael: YOUR EXACTLY RIGHT, HOLLYWOOD MUST BE BOYCOTTED COMPLETELY,  THEY'RE ALL CRAZY, AND IT SCARES THE HELL OUT OF ME, THIS WOR…
1.00E+18;;RT @QGotNoRings: Y'all would make women orgasm more if you actively asked them what they want, what's working, what's not and how you can d…
1.00E+18;;How do I politely tell my teacher that hey, I literally cannot move to Yorkton because I most likely will kill myself
1.00E+18;;I DON'T CARE IF TO YOU THIS DOESN'T MAKE ANY… https://t.co/I8F7GuTaGV
1.00E+18;;"RT @pinkot9: JYP: ""What theme shall we have for this summer CB?""

NY: ""Sexy &amp; Flirty""

JY: ""Beach Activity""

MM: ""Anything but eating water…"
1.00E+18;;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…
1.00E+18;;Right now most of the time i need to pretend that i don't care anymore https://t.co/PH8SVRnaIl
1.00E+18;;RT @Berti_and_Ernie: If there is no heaven for dogs, then I want to go where they go when I die.-Anonymous #quote https://t.co/XGes6ysNZU
1.00E+18;;b4 I die I really want a @levicarter n @YUNGBANS song to come out 🙄
1.00E+18;;remember the time i was legitimately suicidal and only Sam bothered to check on me. and now y'all are back on ur bu… https://t.co/3y6NDRDOEX
1.00E+18;;RT @iamblackbear: someone asked me how often i want to die today
1.00E+18;;RT @ensushiastic: who keeps funding this just END IT and donate all that money to mental health organizations fjdnfndhdbdb https://t.co/cnt…
1.00E+18;;"so excited to have an inquisitor whose in character reaction won't be the THIS FUCKING THING rant but the ""i don't… https://t.co/ICr4xqSGbO"
1.00E+18;;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…
1.00E+18;;Because it seems no one cares about the road users..Forget there is always traffic in Lagos...It's almost turning to like no one cares..
1.00E+18;;RT @kiIIakaye: you can’t force a man to see what he’s missing out on.. at the end of the day, niggas are gonna be stuck in their ways regar…
1.00E+18;;Yooooo my ass is so not down for this shit , I get no appreciation unless I say some shit and my opinions and tips… https://t.co/BE2kHPKtlY
1.00E+18;;"RT @houbieee: ""but i don't care, you can't control my shit, bullshit""

OHMYGOD I STILL LAUGHING SO HARD IEGHFJD https://t.co/PLpZmnlBwb"
1.00E+18;;"RT @TaintedTT_: 💋#NewVerification little fuck💋

💸$end, $erve like the little sluts you are I DESERVE it ALL💸

❌Loser Lurkers will be blocke…"
1.00E+18;;RT @kiIIakaye: you can’t force a man to see what he’s missing out on.. at the end of the day, niggas are gonna be stuck in their ways regar…
1.00E+18;;RT @iamblackbear: someone asked me how often i want to die today
1.00E+18;;RT @NotBillWalton: To me, Kevin Durant is like Kim Kardashian. I don't care how successful you are right now, I will ALWAYS remember what y…
1.00E+18;;"RT @NipahDUBS: They become reliant on the parent cause after being told so many times that ""You're ugly, no one likes you, your family is t…"
1.00E+18;;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…
1.00E+18;;https://t.co/CmwD328aiG
1.00E+18;;RT @QGotNoRings: Y'all would make women orgasm more if you actively asked them what they want, what's working, what's not and how you can d…
1.00E+18;;Brooooo I just want to sleep
1.00E+18;;@JennaGuillaume @Rob_Stott I've always said Halloween is the best time to commit crimes. You can walk into a servo… https://t.co/EaXD5CXyEo
1.00E+18;;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…
1.00E+18;;"RT @Spreading_L0ve: Asking for help is NOT A FLAW.

It DOES NOT make someone weak.

We’re all human and we ALL need help sometimes and that…"
1.00E+18;;RT @simonfromharlow: So... 72 hours after this photo was taken last year, I deleted Twitter, Facebook and WhatsApp, threw my phones into a…
1.00E+18;;RT @atiqah98: I miss you, but I know you don't care.
1.00E+18;;RT @NotBillWalton: To me, Kevin Durant is like Kim Kardashian. I don't care how successful you are right now, I will ALWAYS remember what y…
1.00E+18;;"RT @RemyVampVuitton: To all you dumb ass niggas , don't fall into dat trap of chasin bitches when you got a good girl who loyal 2 u &amp; dats…"
1.00E+18;;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…
1.00E+18;;"RT @Ventuckyspaz: I am not a liberal.
I am not a conservative.
I am not a Democrat.
I am not a Republican.
I am not a progressive.
I am not…"
1.00E+18;;"@WinterArmour ""I.... Don't care... But if you want... It's in the drawer as well."" though he never really used prot… https://t.co/acpidGDUeX"
1.00E+18;;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…
1.00E+18;;เค้กเหรอครับ? ผมมีปาร์ตี้วันเกิดไปแล้วก่อนมาที่นี่ ได้กินเค้กมันหวานไปแล้วครับ เอาจริงผมไม่ค่อยชอบพวกขนมปังก็เลยไม่… https://t.co/VwTPXGvNW8
1.00E+18;;RT @Joestradamus23: Gone too soon. Andrew Breitbart was a true Patriot, and I am so glad He got the opportunity to get his message out ther…
1.00E+18;;RT @caitlinmoran: This is an amazing thread, and I suspect there are people who will read it and find it changes their lives. https://t.co/…
1.00E+18;;please please please accept the fact .. no one cares about '#UN Human Rights experts … btw, what the hell is a 'hum… https://t.co/5tWA1ivmIK
1.00E+18;;RT @simonfromharlow: So... 72 hours after this photo was taken last year, I deleted Twitter, Facebook and WhatsApp, threw my phones into a…
1.00E+18;;"Weeks?????.

I'd say as long as it takes to have Corbyn booted out https://t.co/xpSCvhEXBj"
1.00E+18;;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…
1.00E+18;;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…
1.00E+18;;@ReallySwara you are awesome in @vdwthefilm  .... I didn't want it to end ♥️
1.00E+18;;"RT @deguzmankarenn: -FLAT CHESTED
-WALA KANG DEDE WAG KANG MAGMAGANDA
-DI MO NA KAILANGAN MAGBRA, WALA KA NAMANG DEDE EH

tbh i'm just so t…"
1.00E+18;;"Oh, that sunshine is shining in, shining.
Let's go, I don't care who knows it."
1.00E+18;;"RT @Spreading_L0ve: Asking for help is NOT A FLAW.

It DOES NOT make someone weak.

We’re all human and we ALL need help sometimes and that…"
1.00E+18;;RT @simonfromharlow: So... 72 hours after this photo was taken last year, I deleted Twitter, Facebook and WhatsApp, threw my phones into a…
1.00E+18;;@PillbroBaggins Yeah, I'm okay, just very tired. This is about figuring out how to work within my limits reclaim a… https://t.co/3ba0jhsX5e
1.00E+18;;RT @NotBillWalton: To me, Kevin Durant is like Kim Kardashian. I don't care how successful you are right now, I will ALWAYS remember what y…
1.00E+18;;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…
1.00E+18;;"RT @houbieee: ""but i don't care, you can't control my shit, bullshit""

OHMYGOD I STILL LAUGHING SO HARD IEGHFJD https://t.co/PLpZmnlBwb"
1.00E+18;;RT @iamblackbear: someone asked me how often i want to die today
1.00E+18;;Pogba: “We’re all brothers in front of God. When you're religious, it's like we're all brothers. And at the end of… https://t.co/Pylr8SqHwO
1.00E+18;;RT @iamblackbear: someone asked me how often i want to die today
1.00E+18;;this tweet just made a hole in my stocking https://t.co/RSQOBRBADW
1.00E+18;;RT @vballproblems: This sport has cause so much drama and tears. We all wanted to quit at some point. But in the end our life wouldn't be r…
1.00E+18;;"RT @poconomtn: Dear @nflnetwork 
We don’t care if you kneel anymore. No one is watching. You can kneel stand dance leave whatever. No one c…"
1.00E+18;;RT @defyingcynthia: i don't care how sad i am, or if I'm crying my eyes out. When Kourtney gets off the car will always fucking kill me. ht…
1.00E+18;;RT @simonfromharlow: So... 72 hours after this photo was taken last year, I deleted Twitter, Facebook and WhatsApp, threw my phones into a…
1.00E+18;;Lord this rumor could get me like killed  on some real shit like I want to tell him what happened so bad but it’s s… https://t.co/efCvRKj0kW
1.00E+18;;I spent 30 dollars on Facebook ads I'm going to kill myself
1.00E+18;;RT @oddpatriot: Great speech. https://t.co/1JYKVpjGxp
1.00E+18;;RT @GrandShitpost: I Don't Know How To Explain To You That You Should Care About Other People And Their Feelings Even If These Issues Seem…
1.00E+18;;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…
1.00E+18;;"RT @pinkot9: JYP: ""What theme shall we have for this summer CB?""

NY: ""Sexy &amp; Flirty""

JY: ""Beach Activity""

MM: ""Anything but eating water…"
1.00E+18;;RT @NotBillWalton: To me, Kevin Durant is like Kim Kardashian. I don't care how successful you are right now, I will ALWAYS remember what y…
1.00E+18;;I'd rather act like I don't care than talk about how I feel.
1.00E+18;;RT @ultIdm: dongmin working his ass off to promote astro not for yall koreans to focus on him only 🤧 i know no one cares but plz somehow..…
1.00E+18;;RT @nazoir: i just watched love, simon today and i burst into tears at the end of the film. i want to make everyone on the planet watch it.
1.00E+18;;RT @iamblackbear: someone asked me how often i want to die today
1.00E+18;;I just realized I have to babysit my brother and he's sick as hell and I'm gonna be tired, I'm so done for lol
1.00E+18;;"Do you want to be a badass web developer and be independent? Reach out to us and let's help actualize your dream.
E… https://t.co/yDhAZDPstF"
1.00E+18;;RT @marianaavilal: I genuinely don’t understand people who harass actors, artists, writers, etc. online because they made something they do…
1.00E+18;;RT @kiIIakaye: you can’t force a man to see what he’s missing out on.. at the end of the day, niggas are gonna be stuck in their ways regar…
1.00E+18;;"RT @houbieee: ""but i don't care, you can't control my shit, bullshit""

OHMYGOD I STILL LAUGHING SO HARD IEGHFJD https://t.co/PLpZmnlBwb"
1.00E+18;;Seriously@l @Twitter I don't care whaty contacts are doing on twitter, so stop promoting this shit!!! https://t.co/nt0Nsy4hw7
1.00E+18;;RT @tamsalexa: omfg I was at a bar on friday and was talking to this guy and said “oh I have to use the bathroom” and left and i’m at the s…
1.00E+18;;Make your goals ~ earn your rewards!! https://t.co/7efmDkTHCo
1.00E+18;;RT @QGotNoRings: Y'all would make women orgasm more if you actively asked them what they want, what's working, what's not and how you can d…
1.00E+18;;"RT @CharlieMase1: She's insulting me &amp; telling me 'wait till your daddy hears this', I'm shitting myself. Next thing I know, she's reaching…"
1.00E+18;;@a_bergmeier @tonroosendaal I'm not convinced that it will be worth the effort to translate all code to Vulkan, jus… https://t.co/gllUappKX3
1.00E+18;;RT @kkaet_: it will all work out in the end. https://t.co/AlqxaFoAKs
1.00E+18;;"@IntoxicateKiss ""No. I just don't want that kid to hold the weight that me and Vergil has to hold. Don't get the wr… https://t.co/eFRIEkzsBv"
1.00E+18;;The 18th I have an exam so I'm going on semi-hiatus. I have to pass it because I don't want to stay in this uni any… https://t.co/enl5TwgeaX
1.00E+18;;"RT @theieez00_: I really
don't
care
about
what
people
think
of
me."
1.00E+18;;"RT @The_Trump_Train: I can’t believe I’m saying this, but Kim Kardashian just set an example to the rest of America.

If you want something…"
1.00E+18;;"RT @RemyVampVuitton: To all you dumb ass niggas , don't fall into dat trap of chasin bitches when you got a good girl who loyal 2 u &amp; dats…"
1.00E+18;;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…
1.00E+18;;RT @kiIIakaye: you can’t force a man to see what he’s missing out on.. at the end of the day, niggas are gonna be stuck in their ways regar…
1.00E+18;;"I can’t thank everyone enough for all of the love &amp; attention i’ve gotten lately. I never thought my discovery woul… https://t.co/VSJGHfw1rw"
1.00E+18;;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…
1.00E+18;;RT @caitlinmoran: This is an amazing thread, and I suspect there are people who will read it and find it changes their lives. https://t.co/…
1.00E+18;;RT @ANG3LlC: it's kinda annoying how i put so much effort into people n try to stay in their life when all they do is push me away n make i…
1.00E+18;;"He sighed. ""Want company? "" https://t.co/1S3S4GTLMv"
1.00E+18;;RT @ensushiastic: who keeps funding this just END IT and donate all that money to mental health organizations fjdnfndhdbdb https://t.co/cnt…
1.00E+18;;RT @notoriousbigip: @MrFurby Will somebody just find this useless Fife resident an old folks home please? No one cares what this disgracefu…
1.00E+18;;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…
1.00E+18;;RT @tamsalexa: omfg I was at a bar on friday and was talking to this guy and said “oh I have to use the bathroom” and left and i’m at the s…
1.00E+18;;"RT @pinkot9: JYP: ""What theme shall we have for this summer CB?""

NY: ""Sexy &amp; Flirty""

JY: ""Beach Activity""

MM: ""Anything but eating water…"
1.00E+18;;"RT @malsawmi151: ""I am groot"" could literally mean-

🔘I'm gay
🔘I'm hungry 
🔘loki deserves better
🔘homophobes can suck my dick 
🔘I'm sleepy…"
1.00E+18;;RT @Berti_and_Ernie: If there is no heaven for dogs, then I want to go where they go when I die.-Anonymous #quote https://t.co/XGes6ysNZU
1.00E+18;;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…
1.00E+18;;RT @QGotNoRings: Y'all would make women orgasm more if you actively asked them what they want, what's working, what's not and how you can d…
1.00E+18;;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…
1.00E+18;;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…
1.00E+18;;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…
1.00E+18;;RT @QGotNoRings: Y'all would make women orgasm more if you actively asked them what they want, what's working, what's not and how you can d…
1.00E+18;;not the refs' fault that junior smith forgot the score 🤷🏾‍♂️ https://t.co/aol8sLG6iv
1.00E+18;;RT @eyylmao1997: @SelahJne a job that i enjoy where i dont wanna kill myself when i have to work
1.00E+18;;RT @marianaavilal: I genuinely don’t understand people who harass actors, artists, writers, etc. online because they made something they do…
1.00E+18;;RT @NotBillWalton: To me, Kevin Durant is like Kim Kardashian. I don't care how successful you are right now, I will ALWAYS remember what y…
1.00E+18;;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…
1.00E+18;;RT @ensushiastic: who keeps funding this just END IT and donate all that money to mental health organizations fjdnfndhdbdb https://t.co/cnt…
1.00E+18;;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…
1.00E+18;;RT @cosmicassie: okay but...i don't care https://t.co/RshBmjSZsr
1.00E+18;;RT @kiIIakaye: you can’t force a man to see what he’s missing out on.. at the end of the day, niggas are gonna be stuck in their ways regar…
1.00E+18;;RT @iamblackbear: someone asked me how often i want to die today
1.00E+18;;"RT @DavidTylerPozz: What I learnt at last night's Crouch End Labour Party meeting
1) There's no antisemitism
2)  It's all a smear
3)  I'm w…"
1.00E+18;;Because it seems no one cares about the road users..Forget there is always traffic in Lagos...It's almost turning t… https://t.co/DBx7BSl4y3
1.00E+18;;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…
1.00E+18;;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…
1.00E+18;;"There are a few lines in ""Thank you"" that are pretty fast ugh I'm having a hard time trying to keep up but I won't… https://t.co/AZxEnC5Tcw"
1.00E+18;;RT @caitlinmoran: This is an amazing thread, and I suspect there are people who will read it and find it changes their lives. https://t.co/…
1.00E+18;;"RT @DavidTylerPozz: What I learnt at last night's Crouch End Labour Party meeting
1) There's no antisemitism
2)  It's all a smear
3)  I'm w…"
1.00E+18;;RT @iamblackbear: someone asked me how often i want to die today
1.00E+18;;If my homosexuality is a sin, Then what do you call your abortion and PMS'ing? Di lage mag banal-banalan girl.  I d… https://t.co/jgeGXVPDYi
1.00E+18;;"RT @IssaSassyBitch: If u see ur friend do all their other friends dirty behind their backs &amp; talk shit on them constantly, don’t think they…"
1.00E+18;;RT @GrandShitpost: I Don't Know How To Explain To You That You Should Care About Other People And Their Feelings Even If These Issues Seem…
1.00E+18;;RT @iamblackbear: someone asked me how often i want to die today
1.00E+18;;Definitely the best end to this thread https://t.co/wyJNhIbzfT
1.00E+18;;"RT @houbieee: ""but i don't care, you can't control my shit, bullshit""

OHMYGOD I STILL LAUGHING SO HARD IEGHFJD https://t.co/PLpZmnlBwb"
1.00E+18;;RT @Uk_Tax_Gone_Mad: However you want to dress down this #2019LoanChange it is retro, end of. I agree that this should only come into effec…
1.00E+18;;RT @Danielm64707289: @ConstantinFilm @hulu @netflix @FreeformTV @glaad @larrytanz c'mon now you can't just let it end here with ALL THIS SU…
1.00E+18;;RT @piersmorgan: I want to die.
1.00E+18;;RT @caitlinmoran: This is an amazing thread, and I suspect there are people who will read it and find it changes their lives. https://t.co/…
1.00E+18;;RT @Uk_Tax_Gone_Mad: However you want to dress down this #2019LoanChange it is retro, end of. I agree that this should only come into effec…
1.00E+18;;RT @iamblackbear: someone asked me how often i want to die today
1.00E+18;;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…
1.00E+18;;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…
1.00E+18;;RT @kiIIakaye: you can’t force a man to see what he’s missing out on.. at the end of the day, niggas are gonna be stuck in their ways regar…
1.00E+18;;"RT @ohyayaaa: When my kid gets older &amp; has friends, I want our home to always be the “go-to” house. Sunday football BBQs, holiday parties,…"
1.00E+18;;"RT @ThinkSarcasm: i've been in a ""i don't even care anymore"" mood a lot lately"
1.00E+18;;RT @QGotNoRings: Y'all would make women orgasm more if you actively asked them what they want, what's working, what's not and how you can d…
1.00E+18;;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…
1.00E+18;;@cityalan @LubyrLuby As an MH nursing student I have spent pretty much my whole 1st year in uni studying physical h… https://t.co/uecBlJz35D
1.00E+18;;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…
1.00E+18;;RT @ensushiastic: who keeps funding this just END IT and donate all that money to mental health organizations fjdnfndhdbdb https://t.co/cnt…
1.00E+18;;@RozenWaffle Korea is very hot now. I want to go back home and get into the cool water😅💦💦💦
1.00E+18;;I don't really care for grapes.
1.00E+18;;RT @caitlinmoran: This is an amazing thread, and I suspect there are people who will read it and find it changes their lives. https://t.co/…
1.00E+18;;"""Are you sure about thaaaaat—?""

Naaaah, he wouldn't die. He's still got a long life ahead of him, unlike Jim—. https://t.co/X5AF8VLUEA"
1.00E+18;;"RT @The_Trump_Train: I can’t believe I’m saying this, but Kim Kardashian just set an example to the rest of America.

If you want something…"
1.00E+18;;RT @caitlinmoran: This is an amazing thread, and I suspect there are people who will read it and find it changes their lives. https://t.co/…
1.00E+18;;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…
1.00E+18;;RT @sameeyesblou: The love they share is unreal. This kind of thing happens once in a lifetime and I am so happy that I get to witness it,…
1.00E+18;;"RT @addyiceangel: Well, it looks like this rusty old computer matches my rusty heart &amp; soul, so I'm giving up for this evening. I don't rea…"
1.00E+18;;RT @Uk_Tax_Gone_Mad: However you want to dress down this #2019LoanChange it is retro, end of. I agree that this should only come into effec…
1.00E+18;;"RT @tough_and_rich: I hate this ""respect every band by watching their set and standing inside"" BS. If you don't care about a band (even if…"
1.00E+18;;RT @PradRachael: YOUR EXACTLY RIGHT, HOLLYWOOD MUST BE BOYCOTTED COMPLETELY,  THEY'RE ALL CRAZY, AND IT SCARES THE HELL OUT OF ME, THIS WOR…
1.00E+18;;RT @AntoJ_West: La vérité https://t.co/4GtLLpWIqE
1.00E+18;;RT @ThatBoiRico: Ended the season as I’ve spent a good chunk of it,hobbling off injured 😂! We’ve been the walking wounded over the past cou…
1.00E+18;;omg ito ata yung kinukwento ng ate ko na umattend daw yung classmate niya ng debut tas nandun iv of spades !!!! https://t.co/zrvYAQqIR8
1.00E+18;;This tweet is really beautiful 😭 https://t.co/6tpM3I7cVs
