Id;Category;Tweet
1.0046260403486E+018;c2;RT @joarmy08: @xhehfl77 @koallla2 @SevilBeril2 @SNMHJTJ @Tojin16 @jimnieoseoogo @bangtan0229 @gainbtsmutualll @DarianKookie01 @jjk_mirae01…
1.00462604621214E+018;c4;RT @PradRachael: YOUR EXACTLY RIGHT, HOLLYWOOD MUST BE BOYCOTTED COMPLETELY,  THEY'RE ALL CRAZY, AND IT SCARES THE HELL OUT OF ME, THIS WOR…
1.00462605256246E+018;c1;RT @markproskills: If The % of players making it to professional level is 0.17% (approx) then coaches is even lower. Time we ALL joined for…
1.00462605447507E+018;c0;"NO YOUR NOT! THERES NOTHING PERFECT ABOUT YOU!
You will die before us normal people and probabaly more horribly the… https://t.co/LdIktaR2cQ"
1.00462605533892E+018;c3;So mahaba pa buhay ko lol https://t.co/PELZ8gvPvl
1.0046260559263E+018;c5;RT @kiIIakaye: you can’t force a man to see what he’s missing out on.. at the end of the day, niggas are gonna be stuck in their ways regar…
1.00462605659733E+018;c6;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…
1.00462606514527E+018;c2;RT @iamblackbear: someone asked me how often i want to die today
1.00462606623158E+018;c5;RT @ensushiastic: who keeps funding this just END IT and donate all that money to mental health organizations fjdnfndhdbdb https://t.co/cnt…
1.00462606809812E+018;c3;This. I don't care if you identify as ace or not, read it. https://t.co/EQxxYU6gHr
1.00462607281264E+018;c6;RT @ovieali: @Nedunaija I will support Buhari in 2019, but I like people such as yourself who put more pressure on PMB to have the killings…
1.004626072825E+018;c1;RT @ShadysDame: @dq21094 @JeneishaCHarris Right? No one notices or cares when we usually tweet about our loved one’s lost to suicide, so wh…
1.004626073404E+018;c5;@AutosMisos i just want to sleep i dont understand why my brain does this.
1.00462607328643E+018;c1;"RT @ATweets_: There was a time when I used to feel really awkward and bad when men stared at us but now I don't care and just think ""apni h…"
1.00462607360109E+018;c3;"RT @CarolineLucas: Thanks so much to all the organisations &amp; individuals who came to parliament to champion a #PeoplesVote.  We can do this…"
1.00462608063062E+018;c0;RT @syahredzan: If you see my tweet, I said that what Wee Ka Siong said is right. What I said is, Wee Ka Siong has no legitimacy to raise t…
1.00462608107941E+018;c6;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…
1.00462608243018E+018;c2;@Billie_JoeRP You also look like you want to die
1.00462609028609E+018;c4;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…
1.00462609953435E+018;c5;RT @ombretae: I generally don't think y'all care about BTS' happiness if you don't want to see them fall in love and date/marry someone. Th…
1.00462610536024E+018;c1;"RT @RemyVampVuitton: To all you dumb ass niggas , don't fall into dat trap of chasin bitches when you got a good girl who loyal 2 u &amp; dats…"
1.00462610569993E+018;c4;"RT @RemyVampVuitton: To all you dumb ass niggas , don't fall into dat trap of chasin bitches when you got a good girl who loyal 2 u &amp; dats…"
1.00462610795671E+018;c2;RT @kiIIakaye: you can’t force a man to see what he’s missing out on.. at the end of the day, niggas are gonna be stuck in their ways regar…
1.00462610862778E+018;c5;RT @simonfromharlow: So... 72 hours after this photo was taken last year, I deleted Twitter, Facebook and WhatsApp, threw my phones into a…
1.0046261144115E+018;c0;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…
1.00462611491906E+018;c4;"'Cause all the kids are depressed, Nothing ever makes sense
I'm not feeling alright, Staying up 'til sunrise
And ho… https://t.co/vXhjjPqNkL"
1.0046261223639E+018;c5;"You and God are all you've got. No one really cares!!!

Read that again..."
1.00462612596683E+018;c2;RT @dipsMUFC: I love him... and he’s one of the greatest footballers I’ve ever seen play but you know what...... I’m sick to death of the “…
1.00462612616831E+018;c4;RT @QGotNoRings: Y'all would make women orgasm more if you actively asked them what they want, what's working, what's not and how you can d…
1.00462612908743E+018;c1;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…
1.00462613687221E+018;c0;RT @CruzanBuss: He know the end is here lol https://t.co/xLJO4dvG0v
1.00462614192219E+018;c3;@bfgsehun I don't really care about tours since I know I won't ever be able to go
1.00462614789901E+018;c5;"RT @The_Trump_Train: I can’t believe I’m saying this, but Kim Kardashian just set an example to the rest of America.

If you want something…"
1.00462614907346E+018;c6;"RT @cdonaldson24: Naw that 2011 speech was greatness my man Bron said ""y'all broke and depressed"" and I'm rich so who took a L lmaooooo"
1.00462615374993E+018;c2;"RT @sarahedfit: I can’t thank everyone enough for all of the love &amp; attention i’ve gotten lately. I never thought my discovery would end up…"
1.00462616030562E+018;c0;RT @atiqah98: I miss you, but I know you don't care.
1.00462616223508E+018;c3;I don't have time for all this hypocritical black owned business when crepes and cones has taught as that customers… https://t.co/OYk5VvPIJl
1.00462616687403E+018;c6;RT @VictorShikhman: Hi, I'm Moldovan-American. You don't know where Moldova is. No one does. I speak Russian, so people assume I'm Russian.…
1.00462616969245E+018;c1;"RT @Friendly_bini: #KYYOnVoot
This is not the end we r gonna take for us it's just a seasonal break 😌

We'll again comeback for a season to…"
1.00462617212106E+018;c5;RT @EllaDecember: “I cannot come and kill myself” is a saying to live by, honestly.
1.00462617213783E+018;c6;Looking at my phone and seeing I have no new notifications because I have no friends and no one cares about me https://t.co/gANQXoIA8P
1.00462617359326E+018;c3;"RT @houbieee: ""but i don't care, you can't control my shit, bullshit""

OHMYGOD I STILL LAUGHING SO HARD IEGHFJD https://t.co/PLpZmnlBwb"
1.00462617832872E+018;c5;"Ezek 18:32 GNT—I do not want anyone to die,” says the Sovereign Lord. “Turn away from your sins and live.""  https://t.co/xwKjyyfZav"
1.00462617821118E+018;c2;@natsydney22 @seasylvia2005 Hi, Nat, I am still trying to help catch him, all he wants is food, I try to stay posit… https://t.co/Cj0oRa06YH
1.00462618122698E+018;c2;RT @simonfromharlow: So... 72 hours after this photo was taken last year, I deleted Twitter, Facebook and WhatsApp, threw my phones into a…
1.00462618255638E+018;c4;RT @sameeyesblou: The love they share is unreal. This kind of thing happens once in a lifetime and I am so happy that I get to witness it,…
1.00462618687667E+018;c0;RT @rapmonpride: one time joonie said that don't matter if he is an idol or not, if the song he does is hip-hop or if he lives hip-hop, wha…
1.00462618753098E+018;c0;RT @iamblackbear: someone asked me how often i want to die today
1.00462618978336E+018;c3;RT @QGotNoRings: Y'all would make women orgasm more if you actively asked them what they want, what's working, what's not and how you can d…
1.00462619487527E+018;c5;RT @utdxtra: Pogba: “We’re all brothers in front of God. When you're religious, it's like we're all brothers. And at the end of the day, we…
1.00462619674581E+018;c6;RT @HUNTYCHAN: this is kind of like a metaphor for men. the water is trash, and when you put it into a taller container it looks better and…
1.00462619716937E+018;c2;@kitsunehoney It’s gotta b heavy asf tho like I’m talkin The Solution - Terror and I will literally end it all for… https://t.co/eq6voohCKn
1.00462619779854E+018;c5;"RT @BobOngPhrases: ""I'd rather stay quiet than
explain my problems to
people that don't really
care."""
1.00462620172456E+018;c3;"also, refrain posting any opinions at all lmfao, i'm kinda done. 
I wanted this to be a safe happy place, not to ge… https://t.co/7a3vAWPPZ6"
1.00462620222786E+018;c6;"RT @DothTheDoth: As your goth therapist, I urge you to get lost in the woods. I don't care where you go, that's between you &amp; the woods."
1.00462620108262E+018;c1;Well folks, it was a great three days off, we got some 35+ hours in of Charity Streaming, but all good things must… https://t.co/4JpCws5LB8
1.00462620465216E+018;c5;RT @simonfromharlow: So... 72 hours after this photo was taken last year, I deleted Twitter, Facebook and WhatsApp, threw my phones into a…
1.00462620484094E+018;c6;RT @simonfromharlow: So... 72 hours after this photo was taken last year, I deleted Twitter, Facebook and WhatsApp, threw my phones into a…
1.00462621158951E+018;c3;RT @kiIIakaye: you can’t force a man to see what he’s missing out on.. at the end of the day, niggas are gonna be stuck in their ways regar…
1.00462622431491E+018;c5;"RT @houbieee: ""but i don't care, you can't control my shit, bullshit""

OHMYGOD I STILL LAUGHING SO HARD IEGHFJD https://t.co/PLpZmnlBwb"
1.00462622602629E+018;c2;RT @NotBillWalton: To me, Kevin Durant is like Kim Kardashian. I don't care how successful you are right now, I will ALWAYS remember what y…
1.00462623138227E+018;c1;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…
1.00462623974996E+018;c4;if u sneak around with someone else, not wanting to end it bcs u claim u still love your s/o and u want to hv the b… https://t.co/Sk4UM1dZ8z
1.00462624050091E+018;c6;RT @kiIIakaye: you can’t force a man to see what he’s missing out on.. at the end of the day, niggas are gonna be stuck in their ways regar…
1.00462624071458E+018;c0;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…
1.00462624186388E+018;c0;At the end it was worth it 4 hard and great years. See y’all in 10 year! #Highschoolreunion 😂😅
1.00462624327737E+018;c6;RT @NotBillWalton: To me, Kevin Durant is like Kim Kardashian. I don't care how successful you are right now, I will ALWAYS remember what y…
1.00462625176245E+018;c4;RT @Spallin2Joe: @SebGorka @seanhannity @FoxNews @FoxNewsInsider @foxnewsvideo I wanna be weak on the world stage again an I want peeps to…
1.00462625455177E+018;c0;RT @JordanSweeto: The suicide hotline has people who are trained and know how to help suicidal people and they are always there to listen/t…
1.00462625678301E+018;c2;"RT @ItsRobbAllen: Doxxing someone's husband with the goal of getting them fired (and being successful) and cheering it on?

While I deplore…"
1.00462626062496E+018;c6;RT @NotBillWalton: To me, Kevin Durant is like Kim Kardashian. I don't care how successful you are right now, I will ALWAYS remember what y…
1.00462626192937E+018;c0;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…
1.00462626254611E+018;c4;RT @simonfromharlow: So... 72 hours after this photo was taken last year, I deleted Twitter, Facebook and WhatsApp, threw my phones into a…
1.00462626311233E+018;c6;RT @NotBillWalton: To me, Kevin Durant is like Kim Kardashian. I don't care how successful you are right now, I will ALWAYS remember what y…
1.00462626838453E+018;c3;RT @DaShawnnnn: No I don't miss you 🗣 and no I don't care if you talk to me or not anymore 💯
1.00462627177352E+018;c3;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…
1.00462627368602E+018;c5;@thinker_here @realDonaldTrump Sure dude. You're the one who doesn't check their public tweets for correct spelling… https://t.co/fV0Km7n3Sx
1.00462627685714E+018;c2;RT @kiIIakaye: you can’t force a man to see what he’s missing out on.. at the end of the day, niggas are gonna be stuck in their ways regar…
1.0046262818985E+018;c2;RT @KurtSchlichter: I keep telling them they will hate the new rules https://t.co/9aERvIkWOi
1.00462628210403E+018;c4;RT @defyingcynthia: i don't care how sad i am, or if I'm crying my eyes out. When Kourtney gets off the car will always fucking kill me. ht…
1.00462628572785E+018;c1;RT @sassmasterJ: it can take a long time to find all of your courage to be your whole self, and there’s nothing wrong with that. as long as…
1.00462628949878E+018;c0;@DiscoDean7 You know fuck all about it always jump on the back end of things
1.00462629982089E+018;c3;RT @simonfromharlow: So... 72 hours after this photo was taken last year, I deleted Twitter, Facebook and WhatsApp, threw my phones into a…
1.00462630097422E+018;c5;"without the whole time hassles and such ;-; jeez i just wish that our college enrollment and grades can be retrieve… https://t.co/4L8I2XPa6t"
1.00462630203129E+018;c6;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…
1.00462630322661E+018;c2;"It's our birthday in 17 days, myself and Leo Messi😄💛
Messi and I
ME AND LIONEL MESSI💛 https://t.co/oX5t3WIqQF"
1.00462630482473E+018;c5;I already know what I want to give up. Seeing this tweet made me commit myself to giving it up 🤲🏾🙏🏾 https://t.co/mAdiGKvP7L
1.00462630638917E+018;c3;RT @QGotNoRings: Y'all would make women orgasm more if you actively asked them what they want, what's working, what's not and how you can d…
1.00462630747969E+018;c6;RT @karlasuzettee: You haven’t lived until you smell a drink and actually want to throw up and die by the smell of it https://t.co/zekZooPj…
1.00462630758459E+018;c1;If I don't get back to yell right away it's 2am and I'm probably crying because my throat hurts and it's so sore an… https://t.co/d34vabawGT
1.00462630738735E+018;c5;RT @QGotNoRings: Y'all would make women orgasm more if you actively asked them what they want, what's working, what's not and how you can d…
1.00462630875884E+018;c6;RT @iamblackbear: someone asked me how often i want to die today
1.00462631099456E+018;c3;RT @ombretae: I generally don't think y'all care about BTS' happiness if you don't want to see them fall in love and date/marry someone. Th…
1.00462631154381E+018;c5;"RT @sarahedfit: I can’t thank everyone enough for all of the love &amp; attention i’ve gotten lately. I never thought my discovery would end up…"
1.00462632019261E+018;c2;"Let me ask YOU a serious question:  

Is 240 Trillion Euros enough to End Poverty globally?  

Yes!  It is more tha… https://t.co/v9SyZuWwEz"
1.00462632046524E+018;c4;"RT @SimonBruni: If remainers want Freedom of Movement

If EFTA/EEA leavers want FoM

If EU27 + EFTA citizens + Brits abroad want FoM

If mo…"
1.00462632445827E+018;c1;"RT @SimonBruni: If remainers want Freedom of Movement

If EFTA/EEA leavers want FoM

If EU27 + EFTA citizens + Brits abroad want FoM

If mo…"
1.00462632577522E+018;c0;THIS RIVALRY IS SO FUCKING GREAT!!!!!👏👏👏👏👏👏👏 ABSOLUTELY EPIC! GOLD WRITTEN ALL OVER IT!!! And this feud will end at… https://t.co/4LJVrsa4iC
1.0046263272515E+018;c3;"""Now well i don't care. When only the thing called loneliness remained by my side, I've become completely alone."" T… https://t.co/ptE1VroOQf"
1.00462633077492E+018;c5;"RT @Gingerika2: Help out you all! 

We have to persuade Turner that we love to see his bio film. 
#SpamHim 😁 https://t.co/r8vI25z29e"
1.00462633151729E+018;c6;"RT @ellle_em: End white dude nerd culture.
End it now.
Burn it to the ground https://t.co/Wdm75GEZUP"
1.00462634578195E+018;c2;@SeoulDynasty I remember back when scatter was a thing I managed to kill him with scatter, I’ve never been more pro… https://t.co/KvyIXp4fJC
1.00462634701928E+018;c5;"RT @deguzmankarenn: -FLAT CHESTED
-WALA KANG DEDE WAG KANG MAGMAGANDA
-DI MO NA KAILANGAN MAGBRA, WALA KA NAMANG DEDE EH

tbh i'm just so t…"
1.00462634726273E+018;c3;"RT @PuleXR: I don't even care if we're friends.

You do this to me, I'm sending you straight to ICU 😂 https://t.co/zDyka9fPpa"
1.00462634754787E+018;c6;RT @caitlinmoran: This is an amazing thread, and I suspect there are people who will read it and find it changes their lives. https://t.co/…
1.00462634729606E+018;c2;THAT PART https://t.co/CpUoEjSc60
1.00462634909961E+018;c4;In the end, we decided TOGETHER that you weren't someone we wanted to have in our lives. We also knew talking to yo… https://t.co/jAO0wlB52R
1.00462635066427E+018;c1;RT @kiIIakaye: you can’t force a man to see what he’s missing out on.. at the end of the day, niggas are gonna be stuck in their ways regar…
1.00462635312192E+018;c0;RT @TarekFatah: Sweet. Pakistan's pussycat Army generals who can't fight wars, yet would like everyone to believe their meowing is a roar.…
1.0046263559531E+018;c3;"RT @Friendly_bini: #KYYOnVoot
This is not the end we r gonna take for us it's just a seasonal break 😌

We'll again comeback for a season to…"
1.00462635752611E+018;c5;RT @andymoz78: Brexiters have not been undermined by May’s indecisive ‘leadership’ but by brutal reality which does not conform to their fa…
1.00462636056264E+018;c6;"@royasuka noooOOOOOOOOOOO did you reset?? he's so important ; _ ;............................ sometimes near the en… https://t.co/LDqO4jkpx7"
1.00462636305006E+018;c2;ANSOT?WANT TO DIE? — saba loi panglimpyo sag arinola haha https://t.co/2FKGUIFepZ
1.00462636830132E+018;c5;RT @iamblackbear: someone asked me how often i want to die today
1.00462636995804E+018;c3;RT @summerlvn82: For everyone who thinks Romeo and Juliet is so great, you know they both die at the end, right?.....I mean, love is great…
1.00462637036068E+018;c6;No one cares
1.00462637257511E+018;c1;"RT @Yoonki75643533: #Genius_SUGA
Aye Suga, you're a wonderful person don't care what other people call you
You are talented, pretty, great…"
1.0046263735776E+018;c5;The bed's getting cold and you're not here. The future that we hold is so unclear, but  I'm not alive until you cal… https://t.co/0MOgmnlTsp
1.00462637599354E+018;c2;RT @kiIIakaye: you can’t force a man to see what he’s missing out on.. at the end of the day, niggas are gonna be stuck in their ways regar…
1.0046263762244E+018;c4;@TheRoyGreenShow It's strange.. that you hear all these patients that are suffering..have become victims. Dr's are… https://t.co/A3MX6eUlzs
1.00462637978516E+018;c1;"RT @maeilmoomoo: 주지마 #마마무 #화사
I DON'T CARE WHO YOU ARE
DON'T LET ME LIE

https://t.co/iYzwXsibJ8 https://t.co/hiwAW8gdf3"
1.00462638082123E+018;c0;RT @kiIIakaye: you can’t force a man to see what he’s missing out on.. at the end of the day, niggas are gonna be stuck in their ways regar…
1.00462638255763E+018;c3;I ACCIDENTALLY DELETED ONE OF MY THREADS i want to kill myself
1.00462638721755E+018;c5;RT @kiIIakaye: you can’t force a man to see what he’s missing out on.. at the end of the day, niggas are gonna be stuck in their ways regar…
1.00462638782142E+018;c6;RT @HUNTYCHAN: this is kind of like a metaphor for men. the water is trash, and when you put it into a taller container it looks better and…
1.00462639102188E+018;c2;"RT @morwennajh: DIES TODAY AND ONLY POSTED
IN THE LAST MINUTES OF HER LIFE...
THIS IS OH SO VERY WRONG
LIVES UNDER THE KNIFE
EXISTS IN CRUE…"
1.00462639208713E+018;c5;"RT @ellle_em: End white dude nerd culture.
End it now.
Burn it to the ground https://t.co/Wdm75GEZUP"
1.00462639569016E+018;c3;RT @simonfromharlow: So... 72 hours after this photo was taken last year, I deleted Twitter, Facebook and WhatsApp, threw my phones into a…
1.00462639980469E+018;c6;suddenly I don’t want to die https://t.co/em0l8EuOYm
1.00462640145714E+018;c1;"RT @giraffevibe: ppl: u should talk more!
me: *tries to talk*
- gets ignored 
- gets interrupted 
- gets talked over 
- no one pays attenti…"
1.00462640473305E+018;c5;RT @iamblackbear: someone asked me how often i want to die today
1.0046264055508E+018;c6;RT @KathyMyon: I attended B.A.P's concerts 3 times, all in Singapore. I remember the 1st time, I sat next to 3 aunty fans. They sat still d…
1.0046264209902E+018;c3;RT @ansimova_lyusya: Might not to the very point toyour twitter, but while politicians like Merkel are in power, Brexit won’t succeed. Sad…
1.00462642271817E+018;c2;"RT @AmLiLy3: @aeriseu I don't wanna too much get into this ""drama"" but it wasn't army that even brought this up but KNETZ in Korea NOT US,…"
1.00462642324655E+018;c4;"RT @kaibasyugi: ghshgs based from @wrongbrodinsons tweet !!! https://t.co/d7HrbCfw9f

;;w    ;; ^this tweet made me soft i'm sorry https://…"
1.00462642589734E+018;c1;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…
1.00462643363176E+018;c0;RT @LILPXRSCH: Lol what old heads don't understand is youngins need to make there own mistakes... y'all telling us don't do this and don't…
1.00462643433623E+018;c3;"RT @sarahllfit: I can’t thank everyone enough for all of the love &amp; attention i’ve gotten lately. I never thought my discovery would end up…"
1.00462643498221E+018;c5;"RT @hookvrs: rt to be in the Whore House🤪 gc
- can’t be over .05lbs
- stan whoever u want no one cares 
- dramas fine but make sure u can k…"
1.00462644202045E+018;c6;i don’t want to be an asshole and say i want to die when there are so many people who didn’t deserve to die and wou… https://t.co/Wgf1R3RG6H
1.00462644280889E+018;c2;unfortunately it will soon cause the end of my life is it wrong to say i don't want to die at this point
1.0046264426368E+018;c5;"RT @andrealayala: I've already seen ppl joking about the #Guatemala situation. I don't care if Twitter is for ""jokes"" you're a fcked up per…"
1.0046264444698E+018;c3;"RT @GUCCIHEMMINGS: i know the m&amp;g conditions for mexico were rushed and horrible but please don't blame 5sos for stuff that is out of their…"
1.0046264444655E+018;c6;RT @QGotNoRings: Y'all would make women orgasm more if you actively asked them what they want, what's working, what's not and how you can d…
1.0046264448682E+018;c1;RT @TarekFatah: Sweet. Pakistan's pussycat Army generals who can't fight wars, yet would like everyone to believe their meowing is a roar.…
1.00462645154569E+018;c5;Can't fall asleep too excited to see alexis mañana ❤️❤️ felt like forever 😭
1.00462645785813E+018;c6;So, so very relieved and happy that you fought, you got through... and a big thanks to your wife through her interv… https://t.co/zEwZEBr5cM
1.00462646086538E+018;c3;RT @MisterHugotero: I'm still in love you, I'm just tired of trying.
1.00462646130583E+018;c5;"RT @dxviviana: Y’all want homegirls to go out &amp; do stuff w. that’s tight but I want some homegirls that’ll stay home w me when I have to cl…"
1.00462646089042E+018;c2;RT @prozdkp: for every video i have uploaded in the last 12 years, i have never made a single custom thumbnail and i have always chosen fro…
1.00462646216988E+018;c1;@MCRMetrolink I'm not bothered about zone travel. I just want to go to work and come home. There should be a worker… https://t.co/dRb82ba8wK
1.00462646382644E+018;c4;Or since i live in the mountains I’d go up to a spot that over looked the city while me and my girl lay up in the b… https://t.co/cRA0bJ7hW4
1.00462646472414E+018;c6;RT @kiIIakaye: you can’t force a man to see what he’s missing out on.. at the end of the day, niggas are gonna be stuck in their ways regar…
1.00462646553773E+018;c0;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…
1.00462646738753E+018;c3;RT @iamblackbear: someone asked me how often i want to die today
1.0046264708268E+018;c1;I want to die https://t.co/mDTnDFSRVk
1.00462647353206E+018;c4;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…
1.00462647643871E+018;c0;RT @QGotNoRings: Y'all would make women orgasm more if you actively asked them what they want, what's working, what's not and how you can d…
1.00462647802003E+018;c2;"@RobRobbEdwards Unfortunately, Robb, I think there will always be a minority who want to prove their ""superiority""… https://t.co/sjzuCaaSx4"
1.00462648103993E+018;c6;"RT @BLM_SouthAfrica: White South Africans travel to Apartheid Israel to get self defense training from the oppressors and colonialists!

It…"
1.00462648320412E+018;c0;"@Genkizaki @imschlossed @EpicantCS @cantwaittil2020 @SenSanders How is the military ""entitled"" to such a gross amou… https://t.co/3gkRGLmlee"
1.00462648470987E+018;c4;RT @Shetropicc: I am extremely blunt and idc about people's feelings cause i feel they typically don't care about mine. So when people thin…
1.00462648637081E+018;c6;RT @iamblackbear: someone asked me how often i want to die today
1.00462648723907E+018;c3;"Cause when I'm holding your hands, I don't care where we will go
There's nothing I fear as long as you with me❤… https://t.co/xBzmotiuOg"
1.00462648730196E+018;c3;I don't care where, something about baseball and lights always gets me interested on what's going on! #baseball… https://t.co/Cvzqqn2Oub
1.00462649225974E+018;c5;@crazybrazyk https://t.co/Unf9zyVIbU
1.0046264954473E+018;c1;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…
1.00462649614367E+018;c2;"@Kotaku U mad? 

Get rekt, progressive busybodies. No one cares about your arbitrary bullshit. ""Don't like it, don'… https://t.co/tAI6SP0xk6"
1.00462649590028E+018;c4;RT @ensushiastic: who keeps funding this just END IT and donate all that money to mental health organizations fjdnfndhdbdb https://t.co/cnt…
1.0046265015753E+018;c1;"RT @houbieee: ""but i don't care, you can't control my shit, bullshit""

OHMYGOD I STILL LAUGHING SO HARD IEGHFJD https://t.co/PLpZmnlBwb"
1.00462650794651E+018;c0;RT @jimlibertarian: Let me be of service to you and Julian and get your message out to a lot more people👉Please RT in support of Christine…
1.00462650973309E+018;c3;"RT @hyo_miii: 180504 Kwangjin IG Update
In picture; 
How about going more slowly? 
Don't care about what others think.
Even if I walk in th…"
1.00462651133112E+018;c5;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…
1.00462651161641E+018;c6;@desertrival @NkdWhtGuy @swiftliz216 @mommamia1217 Liberals in a nut shell. “We want equality...unless you were bor… https://t.co/xUAS4ENiDb
1.0046265136423E+018;c2;RT @amarpharma91: #EndHostileEnvironement #SupportHighlySkilled #HomeOffice #TaxErrorIsNotACrime #Trending #Commonwealth it’s time for @saj…
1.00462651404495E+018;c5;Wonderful thread 👇🏼👏🏼.  Simon says: https://t.co/ui1admjYkX
1.00462651542474E+018;c3;"RT @mads_2488: “Koi promises nahin chahiye, sirf hum chahiye”

Oh, RY...I cannot thank you enough!
Too overwhelmed to even say anything mor…"
1.00462651587772E+018;c6;RT @QGotNoRings: Y'all would make women orgasm more if you actively asked them what they want, what's working, what's not and how you can d…
1.00462651704396E+018;c1;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…
1.00462651999672E+018;c5;RT @ensushiastic: who keeps funding this just END IT and donate all that money to mental health organizations fjdnfndhdbdb https://t.co/cnt…
1.00462652242525E+018;c6;RT @EllaDecember: “I cannot come and kill myself” is a saying to live by, honestly.
1.004626523436E+018;c3;facts😢 https://t.co/l1uf72wFA0
1.00462653155608E+018;c5;RT @NotBillWalton: To me, Kevin Durant is like Kim Kardashian. I don't care how successful you are right now, I will ALWAYS remember what y…
1.00462653301161E+018;c2;RT @babyada_chi: If Nairabet signs CeeC today, I'll start betting from today. No jokes. I don't care if I'm a lady or whatever I know how t…
1.0046265348236E+018;c0;@MrGeorgeClarke You're always referring to old buildings, is it the same for new buildings with the same cladding?… https://t.co/zCGkK6MeBL
1.00462653682837E+018;C6;RT @kiIIakaye: you can’t force a man to see what he’s missing out on.. at the end of the day, niggas are gonna be stuck in their ways regar…
1.00462653973934E+018;c2;"Silence doesn't always mean yes, sometimes it means; I'm tried of explaining to people who don't even care to understand.bwk"
1.00462654518771E+018;c4;RT @BadischerC: Help to buy medicine for two-year-old Matronushka, who diagnosed with cystic fibrosis. The girl can die at any time.  In Ru…
1.00462655088341E+018;c1;nO ONE CARES FHAJJDRJJRJFJR I DON'T CARE DHJDRJJFJFJTKA
1.00462655261585E+018;c0;I hate acting like I don't care when it's really tearing me up inside.
1.00462655315692E+018;c3;RT @simonfromharlow: So... 72 hours after this photo was taken last year, I deleted Twitter, Facebook and WhatsApp, threw my phones into a…
1.00462655563138E+018;c5;@marmartvs  hehe mwa https://t.co/JQ6GMJ6RYC
1.00462655591664E+018;c6;"RT @RemyVampVuitton: To all you dumb ass niggas , don't fall into dat trap of chasin bitches when you got a good girl who loyal 2 u &amp; dats…"
1.00462656014882E+018;c2;When I die either just leave my room exactly how it is, or just set the whole thing on fire cause I'm selfish and d… https://t.co/x6QhHQTnyQ
1.00462657672035E+018;c5;RT @iamblackbear: someone asked me how often i want to die today
1.00462657711047E+018;c3;@OldMarine1 @kygov It's the  @MCL_HQ and the  @DeptofDefense  that don't treat me like one. I don't care about the… https://t.co/7JlqHaPc23
1.00462657896427E+018;c6;"RT @houbieee: ""but i don't care, you can't control my shit, bullshit""

OHMYGOD I STILL LAUGHING SO HARD IEGHFJD https://t.co/PLpZmnlBwb"
1.00462658517604E+018;c1;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…
1.00462658767579E+018;c5;"RT @pinkot9: JYP: ""What theme shall we have for this summer CB?""

NY: ""Sexy &amp; Flirty""

JY: ""Beach Activity""

MM: ""Anything but eating water…"
1.00462658971863E+018;c1;If there is no heaven for dogs, then I want to go where they go when I die.-Anonymous #quote https://t.co/XGes6ysNZU
1.00462659220147E+018;c3;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…
1.00462659375359E+018;c0;RT @VictorShikhman: Hi, I'm Moldovan-American. You don't know where Moldova is. No one does. I speak Russian, so people assume I'm Russian.…
1.0046265958255E+018;c6;RT @HUNTYCHAN: this is kind of like a metaphor for men. the water is trash, and when you put it into a taller container it looks better and…
