Id,Category,Tweet
6.32363633666884E+017,c2,One of the summer's biggest questions: When did we start acting like JURASSIC PARK was an all time classic and not 2nd tier Spielberg?
6.32373729511608E+017,c0,Bush and Clinton are running for their parties nomination. and Jurassic Park (World) is a hit at the box office. Jays are in 1st place
6.32437026885734E+017,c4,"Well, it's gonna be about 100 tomorrow at @UniStudios. We're gonna have to ride Jurassic Park a few times!"
6.32589431040528E+017,c6,If they made jurassic park today jesse Eisenberg would probably play dr Malcolm and I think he'd do well. Have a good Saturday
6.32601638470046E+017,c0,"LaZy Saturday afternoon, watching Jurassic Park (original). Sure forgot a lot of the scenes. #SeeingItWithFreshEyes"
6.32638002322383E+017,c3,Jurassic Park may just be my favorite arrangement of all time. And John Williams may just be my favorite composer of all time.
6.32741999129461E+017,c1,Tearing up watching Jurassic Park for the 1st time in ages. Remembering the awe of seeing it as a kid. Sorry for all who got stuck w J World
6.32745836879872E+017,c4,"No joke, but #MyScienceStory is that I read Jurassic Park in 3rd grade and was thereafter obsessed with biology."
6.32751197821145E+017,c0,Watching Jurassic Park for the 564th time love my Saturday nights
6.3281244201209E+017,c2,What does one do when you're up late bored on a Saturday night? Watch Jurassic Park
6.32840684978995E+017,c6,Never noticed how the theme music on Sunday Morning Live sounds like the Jurassic Park theme. Fits with all prehistoric views on this show
6.33103136865935E+017,c0,Khakis and Jurassic Park shirt for tomorrow.  I'm gonna look hot on the first day of school. Literally... We're experiencing a heat wave.
6.33128868283597E+017,c4,"""What are you're top 5 movies?"" ""Jurassic park, the lost world jurassic park, Jurassic park 3, Jurassic world, Jurassic park 5th movie 2018"""
6.33315318929211E+017,c6,@Ornsack you may recall the other day I said nothing could save your holiday after that t-shirt...Jurassic Park is the only thing that could
6.33345348245787E+017,c3,Come out Wednesday evening as we finish off the Cinema under the stars  season with Jurassic Park
6.33389735617036E+017,c3,"Navy Band concert to feature music from ""Jurassic Park"" tomorrow night at the #redlandsbowl http://t.co/QKP0A0r7CY http://t.co/deVajMJoPf"
6.33461617485816E+017,c5,Not Available
6.33466106628346E+017,c1,Going to go Jurassic park tomorrow!!!! Pretty excited lol the goal is to continue to find peace and it worked last time. So round 2!!!
6.33654658003792E+017,c2,Not Available
6.33676433517244E+017,c4,Come build some Dino builds tomorrow evening at Cinema Under the Stars! Jurassic Park @ReginaDowntown http://t.co/c1VVCl9Tbh
6.33704670402355E+017,c1,The Imperial March or the Jurassic Park theme? Which is better?
6.33734820598682E+017,c0,"@BeccaLFL Just saw the announcement from @ReginaDowntown, tomorrow's movie for #CinemaUnderTheStars is Jurassic Park."
6.33751071416971E+017,c3,"New film series Rewind! starts Thursday, August 27 with JURASSIC PARK https://t.co/z6NrCIfhet @BostonGlobe http://t.co/YL577gZswb"
6.33810777661645E+017,c5,So I've found at least 3 different typos in Jurassic Park since I started reading it. C'mon how long has this book been out?
6.33955674268025E+017,c6,"@Blood_AE setting it up now, gonna finally watch my Jurassic Park blu Ray that's sat there all alone for over a week hahaha"
6.34180136909181E+017,c2,Not Available
6.34183890182128E+017,c5,@HillyHindi what about Wicked or a musical or Jurassic Park (I can see if that may be hard) keep up the great work! :)
6.34348559605756E+017,c3,"When I get married, I want to walk down the aisle with the Jurassic Park theme song playing instead of the wedding march"
6.34387390510072E+017,c6,"Guys it's my birthday on Monday can someone buy me some of that Jurassic Park animated TV show concept art, only $600 http://t.co/Dbilk9EmuF"
6.34388171321672E+017,c1,"im so bored i dont want to watch jurassic park for the hundredth time, i just want it to fucking be sunday already.."
6.3440472117284E+017,c5,"Our final IMAX Throwback Weekend of the summer kicks off TOMORROW with special screenings of ""Jurassic Park."" http://t.co/0k59UguBMD"
6.34434685859459E+017,c6,Lay in bed watching Jurassic Park with Henry whilst @HayleyWild_x sorts her stuff for going out tomorrow #dinosaurs #RAWR
6.34748793041367E+017,c3,Franzen: I will bring back the dinosaurs so I may study them. Editor: How about you watch Jurassic Park? Franzen: Okay!! #FailedFranzenPlans
6.35298254708605E+017,c5,Woke up and finished making meals for the day. Now watching Jurassic Park on TV. Couldn't ask for a better start to Sunday.
6.35305129479176E+017,c2,Look for the Jurassic park suv near the Camarillo Air show on Sunday for special discounted passes to c4. Get... http://t.co/jJCEHDOyec
6.35351777567633E+017,c0,Thank you everybody who joined us for our trip to Jurassic Park and Amity tonight! We'll see you next Saturday... http://t.co/2Juq8FSmQi
6.35464882729697E+017,c6,"For everyone who lusted after my Jurassic Park jacket, the original print its from is here https://t.co/TPQmIbpnkl"
6.35534113265599E+017,c2,"Ended my 1st Fringe experience with @Superboltplays Jurassic Park! Thank you for a wonderful show, absolutely brilliant!"
6.35881028947739E+017,c4,[humanicators] Free outdoor screening of Jurassic Park on the East Campus Quad - this Wed. at 9pm http://t.co/sAv6nN3VIA
6.35952230034608E+017,c1,"Thurs, Aug 27 at 7pm! Our new series #Rewind! kicks off with JURASSIC PARK + after party http://t.co/slbqUPtrbX http://t.co/JSeSRMxweI"
6.36043449955971E+017,c0,"@Nick_Major Jurassic Park, I just saw the Friday movies a few months ago, Pitch Perfect, Fight Club, The Matrix, LOTR.."
6.36147999509479E+017,c3,Jurassic Park Collection with all the 4 movies!  Coming out in Italy October 7th http://t.co/5yZkjM80Ct http://t.co/s9z7HyjwNc
6.36345359770472E+017,c5,Sitting here watching Jurassic park: the lost world and remembering why the 1st one is my favorite. #ishouldjustwatchthat
6.36504521666089E+017,c6,Can't wait to see you beautiful people @OkarekaDance at the extra show of Jurassic Park thurs 27th 11pm #edfringe! xx
6.3661473880225E+017,c2,"@50jwquestions Maybe if they make a 3rd one and it will be the last one like the Jurassic Park movies, then yes"
6.36727991771496E+017,c5,"@RobotJQ Well it may be jarring. Even playing the Walking Dead, Back the Future, GoT and Jurassic Park games by them I found TFTBL jarring."
6.36756305001194E+017,c3,Stomach sounds like a Jurassic Park movie &amp; I realize I've had about 800 calories today. Keep this up and I may actually lose weight!
6.36770136024855E+017,c6,Still haven't seen it yet! I love Jurassic Park so much too man. https://t.co/S1nPYSco1i
6.37024772132508E+017,c1,Thanks @VisitPasadenaCA! Jurassic Park is gonna roar this Saturday night with @jagsunmusic &amp; tasty food trucks! http://t.co/ldgXvcvTGK
6.37028500168311E+017,c5,Happy 29th Birthday to our #Whistler Library! Free outdoor movie Jurassic Park tonight at 8pm http://t.co/lExsDxxtWw http://t.co/qNm0PRCfrw
6.37063217303294E+017,c1,Not Available
6.37070918074765E+017,c3,Host fam just agreed to watch Jurassic Park with me tomorrow night. They've never seen it.  And I'm definitely going to heaven for this.
6.37076154835296E+017,c0,"Hey dad what should I wear for Jurassic Park day tomorrow? ""Just put your arms in your shirt and walk around like a t-Rex"""
6.37282743919903E+017,c6,Catch a Jurassic double bill on Sun 30th @GlasgowIMAX with Jurassic Park and Jurassic World! http://t.co/c0KDAwGCBM
6.37324096112488E+017,c2,I've listened to the KSU Clarinet Choir recording of the Jurassic Park theme 11 times today. Currently listening to it for a 12th time.
6.374112993628E+017,c4,This time I'm with my brother who may be even more obsessed with the Jurassic Park franchise than I am.
6.37439341254582E+017,c5,Someone see Jurassic park with me tomorrow
6.37465023745499E+017,c1,Jurassic World: This 4th Jurassic Park film shows that a movie doesn't need great characters if the dinosaur scenes in it are super awesome
6.37591411240645E+017,c4,"@gagravarr looks like we crossed paths, I saw Jurassic Park at Assembly Roxy on Thursday. Back home now, with sore laugh muscles."
6.37612209648964E+017,c2,"Took son to see Jurassic Park when he was 5, we saw #JurassicWorld at same theater 20 years later. A special moment  https://t.co/MDaUdkiJUE"
6.37637262231106E+017,c5,@jurassicp .... movies that I also love. But the 1st  JURASSIC PARK  is a true Masterpiece in my opion!!!!  Sincerely David H. Taylor
6.37643566718698E+017,c0,Now we finally get to correct the mistakes of jurassic Park  https://t.co/SWbfYbvKYJ
6.38032354171208E+017,c4,I want a slow Sunday consisting of snuggles and cuddles and Jurassic Park.
6.38073739293364E+017,c5,first day of senior year tomorrow...im gonna wear my jurassic park shirt
6.38194034985574E+017,c2,@GailSimone I really love the 2nd Jurassic Park and Mummy movies!
6.38426606512402E+017,c4,Lol my physics professor's 1st job out of college was working on the dinosaurs in Jurassic Park nbd
6.38490096044479E+017,c1,I think tomorrow while the servers are down that I will have myself a Jurassic Park marathon. :D
6.38876310534812E+017,c0,but if I wear my Jurassic World shirt then I'll be wearing a Jurassic Park shirt on Friday (it's red for pep rally)
6.39207075785122E+017,c3,"They're making a 5th Jurassic Park. If this continues, eventually we'll all get what we really want. Dinosaurs in space."
6.39330794901738E+017,c5,Throwback Thursday Shots. First trip to Jurassic Park as Brian Skoyles guest and he has one. Now I take my friends.. http://t.co/ptMR19ge24
6.39450187115594E+017,c6,I'm all for exploring but this look like the island from Jurassic park lll I may have to skip  https://t.co/ZpQUAcvTKd
6.39639836832367E+017,c2,"Between Jurassic Park, Toy Story 2 and Space Jam, Wayne Knight may be the greatest screen villain of all time"
6.39807265223127E+017,c0,Jurassic Park is screening at the Actors Playhouse this weekend for free... http://t.co/GwlrFvYjQ4
6.39961616738468E+017,c3,"Jurassic Park is BACK! New Trailer for the 4th Movie, Jurassic World - http://t.co/EgUbiuOx0T"
6.39983468827558E+017,c6,Looks like I'm going back in time tomorrow.... Jurassic Park style....
6.40155407688815E+017,c1,Jurassic park on tv Saturday morning... It's going to be a good day! @LauraDern @TwoPaddocks #favoritemovie #jurassicpark
6.40192324690166E+017,c5,Fuck a Saturday class I just wanna go home and play with our squirrel and watch Jurassic Park
6.40338022240776E+017,c6,@AL_Orch had to tell you that I'm seeing the cleveland orchestra tomorrow and I'm so excited to hear music from jurassic park!
6.40345444682441E+017,c3,I'm freezing my butt off at the drive ins to watch Jurassic Park for the 3rd time
6.4036125820665E+017,c5,I think I'm gonna wear leggings tomorrow with my Jurassic Park shirt pls send clothing advice
6.40365443610374E+017,c2,I'm sitting at home on a Saturday night watching Jurassic Park and I'm totally content with it.
6.40366057073447E+017,c2,Watching Jurassic Park for the first time!! Happy Saturday !
6.40376245352399E+017,c4,Eating spaghetti and watching Jurassic park on my Saturday night. Not even mad about it. Great movie great food.
6.40379085290648E+017,c0,I know this is a throw back but I loved you in Jurassic Park! @VanessaChester If they do a 5th one you should be in it!
6.40382843592516E+017,c0,"Gonna be honest about my Saturday night, but it's almost 1 AM and I'm watching Jurassic Park."
6.40388581308043E+017,c3,"Just got home from watching Frozen at Movies in the Canyon! Great night, great movie! Next Friday it's Jurassic Park! http://t.co/yLBmkmqJma"
6.40408515249463E+017,c5,fuck me I took so long to watch jurassic park and kept pausing it and then I sat on the remote and it changed channels and now its live tv
6.40428800380002E+017,c6,Not Available
6.41353194140865E+017,c2,Guys video should be up at 20:00 PM its the 2nd part of Jurassic Park but its only a 7 min video its a Funny Momments Montage
6.41404151994388E+017,c5,Not Available
6.41411277118509E+017,c3,"Finishing Jurassic park for like the 100th time tomorrow. Film class is gonna have a lot of reruns for me. All the batman films, Star Wars.."
6.41455652787753E+017,c6,Not Available
6.41538596265046E+017,c1,Check this out from the bro @NickJnRobinson actor from Jurassic Park  https://t.co/Mu3rUrtxkL
6.27631456970482E+017,c5,Watching it the 2nd time i realized the tech communications guy in Jurassic World was Nick Miller from New Girl
6.27650423680168E+017,c6,I just want tomorrow to be here so I can see Jurassic World again
6.27670109180535E+017,c3,Stayed up late to watch Jurassic World and I just remembered I have a football match tomorrow morning :/
6.27732513763406E+017,c5,I have the worst urge to watch Jurassic World for the 4th time in theaters someone make it stop
6.27935544111178E+017,c2,We tried to watch Jurassic World and watched like an 8th and the Internet died on us :(
6.2797336483822E+017,c1,Jurassic World on Wednesday!  We finally get to see it here in Japan.
6.279949563643E+017,c4,"Good morning chaps.   If Claire can make it all the way through Jurassic World in heels, I can make it through Monday."
6.28069946162061E+017,c6,Not Available
6.28089478955938E+017,c0,"""I need to go to sleep now because I have to get up early tomorrow morning"" I say as I begin to watch Jurassic World for the hundreth time"
6.28749311350714E+017,c0,Jurassic World now is the 3rd most grossed film! Nice!
6.28815355801113E+017,c6,@gerardway You should see Jurassic World. It was really great in my opinion. I saw it twice and may see it a third time.
6.28955159746454E+017,c4,Who all is coming to watch Jurassic World with us on August 28? It will bring on the NSUBA lawn. Bring all friends and family! #NSUBA...
6.28965682684776E+017,c0,Not Available
6.29034528141648E+017,c2,Last day to see Jurassic World tomorrow and I kinda wanna see it I mean it is Ty's birthday so it makes sense to go again
6.2905088033205E+017,c6,Not Available
6.29056468759773E+017,c0,Watched Jurassic World for the 4th and last time. Like the first time again. Thank you again for making another JP. http://t.co/fGtyfjNBrZ
6.29151020505956E+017,c4,Sat through Jurassic World w/ a screaming baby in my ear + a 6 year old climbing up the back of my chair. Ruined my experience @AMCTheatres
6.29161488767304E+017,c6,Did anybody notice Jurassic World is currently the 3rd highest grossing film in domestic box office history? Damn...
6.29360979135078E+017,c3,"@Tesco Yes cheers Joel, thanks for your help. Tickets ordered, we will get to see Jurassic World before the kids return on Sunday!"
6.29669803838558E+017,c3,Science behind the movie: Dinosaur DNA extraction in Jurassic World may be more fiction than fact. http://t.co/JJSJqT5MEA #biomedicalodyssey
6.29854520839938E+017,c5,@greggibson86 @landoncreynolds tru....I may still need to glance it...because Jurassic World straight sucked
6.29896390056002E+017,c2,I finally get to go see Jurassic World tomorrow at 4:00 I'm so excited I'll tell you guys how it went I'm so excited yaay
6.29907971586155E+017,c2,So I need someone to see Jurassic World with tomorrow.. Any takers?
6.29911807843418E+017,c4,Not Available
6.30015789572067E+017,c1,@jzegss I almost got to see it Thursday but we decided on Jurassic World. Next time.
6.30197449206837E+017,c0,Not Available
6.3023520899917E+017,c3,"I just watched Jurassic World for the 3rd time, it was so good!!"
6.30768746748056E+017,c5,I want to play Rock Band 4 in anticipation of Jurassic World on Friday.
6.30775904277541E+017,c6,"At No.8 is ""Jurassic World"" 4th installment of the Jurassic Park series, directed by Colin Trevorrow #R2TVTop10Movies http://t.co/qUXDOLIsCG"
6.3114065170756E+017,c2,We are endorsing the film Jurassic World. See you on the lawn at the Lumina theater this Friday and Saturday! http://t.co/jVsEYI1kO2
6.31412447845483E+017,c5,@Wheeler but on the plus side...this: Jurassic World's Chris Pratt: equality means objectifying men too http://t.co/hLwKoNMrJ2
6.31572925313905E+017,c3,Watch Jurassic World on August 27 right here at the park with @PayPalCA! http://t.co/ZoB4kdeMzK #WonderfulCanHappen http://t.co/q4AGIUTHTY
6.31827817580204E+017,c6,"Our Holiday Matinee continues tomorrow with Jurassic World at 3pm, through the week. https://t.co/NjfGeVKjpV http://t.co/xdxgHJn7Jz"
6.32022016258736E+017,c1,Watching Jurassic World for literally the 10th time. Because Chris Pratt.
6.32068352081445E+017,c5,"For those who didn't see Jurassic World in the big screen yet, it's coming out in IMAX 3-D on August 28th for a week."
6.32090562045219E+017,c6,"""Jurassic World will be rerelease to theaters in IMAX on August 18th"" oh. can you withdraw the money automatically or???"
6.32565761970672E+017,c3,Don't waste $$$ on an unnecessary textbook when you could spend that money to see Jurassic World for an 8th time
6.32863287739224E+017,c5,"#parttimeproblems Call in tomorrow. Call in- No, goddammit I don't want to know who wrote Jurassic World, CALL IN TOMORROW. TOMO-"
6.32914728080294E+017,c2,"""The only way to make Jurassic World safe is to stop genetically modifying dino DNA."" - I may have drifted off. #BrownSpeech"
6.33295843198652E+017,c4,"Off to see Jurassic World tomorrow at the cinema, any good?? @RoseEllenDix @RoxeteraRibbons"
6.33328080505991E+017,c1,Might have something to do with Jurassic World having the 3rd biggest box office takings of all time.
6.33353498294374E+017,c0,Next Friday is our #MovieOnTheLawn with Jurassic World! Bring the fam! We have fun games to play and popcorn! http://t.co/MHRIFfvwk8
6.33652620750533E+017,c3,"Gonna watch Jurassic World again in Friday because, as much as it's a turn your brain off kinda flick, it is quite fun! #TeamVelociraptor"
6.33719334628651E+017,c5,"@RiotJonStein Wow, I thought Jurassic World was just the 4th movie, and it just came out"
6.33785856529068E+017,c6,Going to see Jurassic World late tomorrow night! It will be worth it!!
6.33817698489774E+017,c2,Best movie of the year next to Jurassic World https://t.co/93ZqUj93M2
6.34250833161507E+017,c5,@AmeliaMangan Plus I may have hurt the feelings of Jurassic World's director! https://t.co/q8r70uUk8n
6.34253493579026E+017,c3,"Harry Potter marathon w/ @JohnAvocado &amp; @ZJDArevalo = watching the 1st one, then straight to the 5th one, then Jurassic World HAHAHA"
6.3435917988139E+017,c6,"@josh_wick you may have seen them: Mad Max, Jurassic World, Predestination, Area 51, Ex Machina, Kingsmen, What we do in the Shadows, ..."
6.34527144249528E+017,c2,I'm gonna watch Jurassic World again for the 10th time
6.35147624790761E+017,c4,Not Available
6.35307656861716E+017,c1,"@shawsg hi, when will you have show times for Jurassic World (3d)? Excited about Aug 27th!"
6.35411178945057E+017,c0,"Depending on what you thought of Jurassic World, you may or may not like this Kong: Skull Island news http://t.co/O6fKGCjAcO"
6.35599883697816E+017,c3,Jurassic World was excellent the only way it could have been better is if @nlyonne was Karen &amp; Claire's 3rd sister http://t.co/TmmcliThHY
6.35615625298186E+017,c5,The last scene of Jurassic World may be one of the best scenes ever
6.35643906747691E+017,c6,Not Available
6.35709906650288E+017,c2,Still unbelievable that Jurassic World is the 3rd highest grossing movie ever
6.35721807463498E+017,c5,"The vine of Chris Pratt on the set of Jurassic World makes me happy, even if I saw it way back in May...."
6.35988931960549E+017,c3,"I just saw a commercial that said Jurassic World opens Friday, am I missing something here?"
6.36167154321228E+017,c6,"Don't miss out on the free showing of the summer hit, Jurassic World, tomorrow, Wednesday in CC 121 at 4:00p.m. #NOVA http://t.co/tdZbgohJFy"
6.36234739096134E+017,c1,Still can't get over the fact Gordon and I went to see Jurassic World for the 2nd time after he forgot he saw it and I forgot I went w him
6.36243185342136E+017,c5,Jurassic World is back in @IMAX theaters for one week starting Friday! Who's going?!
6.36288395484893E+017,c2,@JoAnnRoss I kinda liked the 3rd one...my grandson loves them all. We've been to Jurassic World movie 3 times.
6.36347012498244E+017,c4,Jurassic World is coming back to theaters this Friday.   I might need to see it again
6.36397007188328E+017,c1,Someone go see Jurassic World with me tomorrow. You pick the time. Going to Colonnade. http://t.co/52uimAaH2m
6.36644300642611E+017,c0,Chris Pratt would go to #TrueWolverine tonight and watch Jurassic World tomorrow night! WWCPD? http://t.co/3Lpe0c1Q9Y
6.36671433171669E+017,c3,"Orientation may be coming to an end, but the semester is only beginning! Start it off with Jurassic World at 9pm! http://t.co/gqA9EjIEIP"
6.36752961780056E+017,c5,"Okay, so anyone going to come see Jurassic World with me in IMAX? https://t.co/M6EcCa5pIm"
6.36885907858002E+017,c6,Tomorrow at 7:30pm is the Bulldog Welcome at Top Taggart! Afterwards relax and watch the free screening of Jurassic World #BulldogBeginnings
6.37071774107218E+017,c2,Not Available
6.37111658159051E+017,c5,"I just got paid this week. Tomorrow, Jurassic World is back in theaters in IMAX for one week. Coincidence? I think not."
6.37189790878724E+017,c3,Not Available
6.37302048942387E+017,c6,Friday in #SylvanLake! Midway rides then Jurassic World outside on the big screen! http://t.co/VAtMaLdVjg http://t.co/wpaA3XrAgQ
6.37385987669275E+017,c1,"Jurassic World is back in IMAX... Hmmm, see it tonight or tomorrow?... or both?"
6.37487993171808E+017,c5,I just saw Jurassic World for the 7th time in theaters and yes it was worth every penny
6.37541389107135E+017,c6,I wanna go see Jurassic World for the 3rd time in IMAX...
6.37775438178296E+017,c3,Not Available
6.37821095064814E+017,c2,@ChaseEmory I may have mentioned that I had just came back from Jurassic World and was sleepy when TLing. I can't recall my thoughts.
6.38042298337657E+017,c4,"@j_christley I was going to rib you for this, then I remembered my top ten still has ""Jurassic World"" and I sat down."
6.38093533308563E+017,c1,Playing Jurassic World while waiting to watch Jurassic World for the 3rd time #Winning
6.38138400248332E+017,c0,@Der_Lemke yeah I loved the 1st film and book. Was disappointed with Jurassic World (but I seem to be in a minority)
6.38351889176875E+017,c3,Thank you all that came out and enjoyed Jurassic World on Friday! We would love to see YOUR pics from Friday! #NSUBA #StudentAffairs
6.38365947477103E+017,c5,"Going to see Jurassic World for the 8th time, but this time with my Dad"
6.38563505034134E+017,c6,@prattprattpratt I just saw Jurassic World for the 3rd time I hope you honor my commitment
6.38865228965528E+017,c2,"Just saw Jurassic World again for the 5th time, I LOVE this movie and I can't wait to buy it"
6.38939252848374E+017,c5,Omg Thursday is the last day to see Jurassic World in IMAX 3D and I don't know what I'm gonna do but I'm gonna carve out some time to go
6.39515026424861E+017,c3,Jurassic World will be shown in the CAC Theater tomorrow at 7pm! Students get in free - only $5 for anyone else! http://t.co/MXpoz5NqYn
6.39587228960883E+017,c6,TOMORROW: Jurassic World 8pm on the Green with popcorn and ice cream sundaes! #FreeFlickFriday http://t.co/MOxzwqSTID
6.39707304905044E+017,c1,@tpmonsters tomorrow I'm going to watch it for the 12th time! Guess there is very much love for Jurassic World!
6.39732757770334E+017,c5,Pizza for dinner and watching Jurassic World. Pretty good way to spend a Friday night if you ask me
6.39955114724303E+017,c6,Props to @BrandeisSE for an awesome Screen on the Green event with Jurassic World! Great turnout on a Friday!!
6.40257474071785E+017,c3,All I want for my birthday tomorrow is to go see Jurassic World again. That's literally the only thing I want.
6.40283857451909E+017,c5,"PSA: I'm dressing up as Lowery from Jurassic World on Movie Monday for Spirit Week, so nobody steal my idea please and thank you"
6.40304371658527E+017,c2,I'm taking my grandma to see Jurassic World on Monday since she pussed out on seeing it any time before
6.4041709162804E+017,c1,Just saw Jurassic World for the 3rd time in theaters lol no regrets
6.40582704317211E+017,c4,Be sure to come out to The Joe tomorrow night @8:30 to watch Jurassic World on the jumbotron! @LaTechUB
6.40643433925751E+017,c6,Don't miss seeing Jurassic World on the jumbotron (@ the Joe) tomorrow at 8pm. Free food will be provided!
6.40709280904053E+017,c0,watching Jurassic World for like the 7th time &amp; I still regret nothing
6.40884739805549E+017,c3,Check out Jurassic World at 9PM Wednesday in the Auditorium! Come show the raptors who's the Alpha! #UNT http://t.co/Wz3fGWgJzP
6.41397300938572E+017,c1,Not Available
6.41276949202137E+017,c4,Not Available
6.41276954482725E+017,c0,Not Available
6.41279415926788E+017,c2,Not Available
6.41280855105782E+017,c6,#days #dool Tuesday Rafe with Roman thinks too easy. Justin says to arrest CHad what the hold up and shouts at rafe
6.41282386018353E+017,c0,Not Available
6.41283440483168E+017,c4,We Are Your Friends had the 4th worst opening in history. From Justin to Kelly had the 21st #perspective
6.41284994111902E+017,c6,"Did Justin ever just sat there and thought: ""oh...I'm really talented"""
6.41285288946455E+017,c3,#days #dool Tuesday Hope has to pick up Ciara. Rafe wants a real case not just publicity like Justin
6.41295702610551E+017,c3,That moment when you live in NYC but you're at college in PA when Justin's performing there on Thursday fuck me man https://t.co/XM2qUOLi6p
6.41296532487176E+017,c5,Justin's album comin out november 13th retweet if you can't wait #EMABiggestFansJustinBieber
6.4129807698092E+017,c1,Not Available
6.41299514347774E+017,c2,"@granmastaj85 Hey there Justin, may I know which console you're trying to play on? ^EY"
6.41305068734583E+017,c4,PLEASE make sure safety is 1st that day. Justin WILL have a huge turn out so please dont let him get mobbed/injured. https://t.co/BF3ZZ4IBAz
6.41311858130092E+017,c1,Just realized Saturday made 5 years since the first time I ever saw Justin http://t.co/4UKip0guQK
6.41312306534744E+017,c0,"Justin at the D&amp;G fashion party in New York, september 8th 2011 (1) http://t.co/EAVBUSMtpX"
6.41312769896227E+017,c3,Not Available
6.41320579363172E+017,c5,I really hope my mom takes me Thursday I could maybe reunite with Justin ahhhh
6.4132147150422E+017,c6,Not Available
6.41323410023449E+017,c2,Not Available
6.41324848845836E+017,c5,@_jordanah  u flaze now I'll just go Friday with justin
6.41328032179954E+017,c3,@923amp are you still giving away tickets to see Justin on Thursday ?
6.41328930365002E+017,c6,"Wiz is the only thing playing today. Sorry Justin, you are going to have to wait until tomorrow."
6.41344737803285E+017,c1,Justin has been my bitch since the 6th grade
6.41347104892318E+017,c5,Not Available
6.41348664284176E+017,c6,i hope justin's concert thursday gets cancelled bc of the thunder storm thats supposed to happen
6.41349230351651E+017,c3,I just wanna say I'm so happy &amp; proud that Justin got his 1st #1 debut
6.41351834074919E+017,c5,Everyone give my good friend @SykeOnAir a follow - he's interviewing Justin tomorrow!
6.41352852137382E+017,c2,november 13th is gonna be a great day bc we're finally gonna hear the masterpiece that justin created
6.41354486003319E+017,c0,now I'm going to sleep in Italy and already night so I go to bed and tomorrow morning I want to see Justin is following you @justinbieber
6.4135766939195E+017,C6,Who wants to go see Justin with me on Friday ?
6.41363966187336E+017,c2,"@_datttass Justin's girl, lost the baby!She was due the 20th... And then placenta had burst inside of her, and the baby wasn't receiving air"
6.41365710422209E+017,c4,Go follow this guys @SykeOnAir he's going to interview Justin tomorrow !
6.41371711582155E+017,c1,"When Justin tweeted ""studio work"" everyone was just slowly dying waiting for November 13"
6.41378313903051E+017,c0,Well done @mrdrk99. And great job with Justin winning the 18s doubles. https://t.co/nK9nkfH03u
6.41379727689691E+017,c3,Justin just made his comeback &amp; released his 1st single and he's already snatching everyone's weaves:') he's the king of the music industry.
6.41379929280639E+017,c5,I don't see why justin thinks it's okay to work Tuesday's.. It's fall were supposed to get $1 burgers at bar Louie and blackout
6.41381195494781E+017,c6,justin is the first Canadian &amp; youngest artist &amp; also 4th male artist to debut at #1 on billboard hot 100 HE'S 21 &amp; ALREADY A LIVING LEGEND
6.41384471745315E+017,c2,Good luck to @SykeOnAir for his interview with Justin tomorrow! You will nail it! I'll be watching out from India x :)
6.41391545975992E+017,c5,@kady @CBCNews @liberal_party  Right then....you here Thursday with Justin?
6.4139235936061E+017,c3,I have the most amazing dreams... I was at the gym doing lungNsquats!  Justin woke me up on my 3rd set-.- lmao
6.4139495724116E+017,c6,Friends! Come out this Friday 9/11 as Justin takes the stage for a super fun and charitable event... click below!  https://t.co/bIlczQq90T
6.41399773547794E+017,c1,Not Available
6.41403077933802E+017,c5,Finished my drawing of Justin. Can't wait to head to the today show tomorrow! #WhatDoYouMeanAcoustic http://t.co/XHzGecoZuV
6.41407161575182E+017,c1,"justin will be on ellen on the 15th of sept. he's not going to be on the premiere week, (according to ellens site) http://t.co/upD1e4lJsn"
6.41411751846674E+017,c3,Lake James was dope on Sunday even with Justin
6.41411940154261E+017,c0,Im hyperventilating about tomorrow with Justin and ellen i dont think Im gonna be able to sleep tomorrow i think it gonna be the best bday
6.41416600462172E+017,c6,"I still cry over that ""follows you"" on Justin's profile. 8/4/15 my babe followed. &amp; tomorrow will be two years since Ari followed me"
6.41417162255503E+017,c2,Wow I guessed it right that Justin was gonna be on Ellen on the 8th. I was gonna get tickets but I didn't know it was gonna be in NY
6.41421154058506E+017,c4,September 8: [More] Justin spotted out and about in New York... http://t.co/oZsoZVpoNv
6.41424966894785E+017,c5,Mansbridge destroyed Justin tonite the polls for the lib's should tank tomorrow! Wake up people he is NOT ready!!
6.41426816431968E+017,c1,OMG can next Tuesday come already I want to see Justin
6.41431593798734E+017,c4,Mansbridge interview with Trudeau may not have been a classic but I did find Justin believable. And I dont feel like I need a shower #elxn42
6.41433878973055E+017,c2,Not Available
6.41434866702094E+017,c5,"@justinlarson34 Justin, I think you got that backwards. See my Sep 3 post on Obamanomics outpacing Daugaardonomics: http://t.co/hYwRzTs4B0"
6.41437067977847E+017,c0,Justin Is lost in the 1st minute. No experience #elxn42
6.4143750713405E+017,c4,So I'm mostly likely going to see Justin on Thursday and I feel like I'm gonna throw up cause I'm so nervous. I'm not meeting him tho :(
6.41437625912455E+017,c5,"@petermansbridge ""What's 1st thing you're going to do for economy"" Justin ""Call Premiers meeting to go to Paris to fight Global Warming"" OMG"
6.41439945756906E+017,c2,"Justin 1st leader signed commitment from all MPs on denying right to life (50% Canadians) How's it ""giving MPs more say""? @petermansbridge"
6.41444039972266E+017,c4,get out my mentions. you not gonna have Justin beating my ass like I'm Darius foh https://t.co/qn6gsXYCsq
